Row_ID,Order_ID,Order_date,Quarter,Order_date _month,Order_date _day,Order_date _year,Shipping_date,Quarter_SHIPPING,Time_Frame,Ship_Mode,Ship_Mode_Rank,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Category,Sub_Category,Product_Name,Product_ID,item_price,Quantity,Discount,Sales,Profit
5021,CA-2017-136511,3/23/2017 0:00,Q1,3,23,2017,3/25/2017 0:00,Q1,2,Second Class,3,MZ-17515,Mary Zewe,Corporate,United States,East,New York,New York City,10011,Office Supplies,Supplies,Premier Electric Letter Opener,OFF-SU-10003505,115.86,3,0,347.58,17.379
5022,CA-2016-133795,12/18/2016 0:00,Q4,12,18,2016,12/24/2016 0:00,Q4,6,Standard Class,4,JE-15475,Jeremy Ellison,Consumer,United States,West,California,San Diego,92037,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,TEC-AC-10001465,36.32,2,0,72.64,21.792
5023,CA-2016-133795,12/18/2016 0:00,Q4,12,18,2016,12/24/2016 0:00,Q4,6,Standard Class,4,JE-15475,Jeremy Ellison,Consumer,United States,West,California,San Diego,92037,Technology,Accessories,Logitech?P710e Mobile Speakerphone,TEC-AC-10003832,257.49,3,0,772.47,146.7693
5024,CA-2016-133795,12/18/2016 0:00,Q4,12,18,2016,12/24/2016 0:00,Q4,6,Standard Class,4,JE-15475,Jeremy Ellison,Consumer,United States,West,California,San Diego,92037,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",FUR-FU-10003731,9.98,4,0,39.92,11.1776
5025,US-2017-130953,7/29/2017 0:00,Q3,7,29,2017,8/3/2017 0:00,Q3,5,Standard Class,4,RF-19735,Roland Fjeld,Consumer,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Binders,GBC Poly Designer Binding Covers,OFF-BI-10004828,16.74,2,0,33.48,16.4052
5026,US-2017-130953,7/29/2017 0:00,Q3,7,29,2017,8/3/2017 0:00,Q3,5,Standard Class,4,RF-19735,Roland Fjeld,Consumer,United States,Central,Oklahoma,Oklahoma City,73120,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,TEC-PH-10003012,153.99,3,0,461.97,133.9713
5027,US-2017-130953,7/29/2017 0:00,Q3,7,29,2017,8/3/2017 0:00,Q3,5,Standard Class,4,RF-19735,Roland Fjeld,Consumer,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",OFF-AP-10002311,68.81,2,0,137.62,60.5528
5028,US-2017-130953,7/29/2017 0:00,Q3,7,29,2017,8/3/2017 0:00,Q3,5,Standard Class,4,RF-19735,Roland Fjeld,Consumer,United States,Central,Oklahoma,Oklahoma City,73120,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,FUR-CH-10004626,100.89,3,0,302.67,72.6408
5029,CA-2014-151792,9/2/2014 0:00,Q3,9,2,2014,9/7/2014 0:00,Q3,5,Second Class,3,CV-12295,Christina VanderZanden,Consumer,United States,Central,Illinois,Chicago,60653,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,TEC-AC-10001606,99.99,3,0.2,239.976,53.9946
5030,CA-2017-139304,1/29/2017 0:00,Q1,1,29,2017,2/2/2017 0:00,Q1,4,Standard Class,4,VG-21790,Vivek Gonzalez,Consumer,United States,West,California,San Francisco,94109,Office Supplies,Art,Newell 339,OFF-AR-10001216,2.78,3,0,8.34,2.1684
5031,CA-2017-139304,1/29/2017 0:00,Q1,1,29,2017,2/2/2017 0:00,Q1,4,Standard Class,4,VG-21790,Vivek Gonzalez,Consumer,United States,West,California,San Francisco,94109,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,OFF-SU-10001664,8.57,1,0,8.57,2.2282
5032,CA-2017-139304,1/29/2017 0:00,Q1,1,29,2017,2/2/2017 0:00,Q1,4,Standard Class,4,VG-21790,Vivek Gonzalez,Consumer,United States,West,California,San Francisco,94109,Office Supplies,Binders,Clear Mylar Reinforcing Strips,OFF-BI-10002498,18.69,8,0.2,119.616,40.3704
5033,CA-2016-155166,12/26/2016 0:00,Q4,12,26,2016,1/2/2017 0:00,Q1,7,Standard Class,4,BB-11545,Brenda Bowman,Corporate,United States,East,New Jersey,Vineland,8360,Furniture,Chairs,Novimex Turbo Task Chair,FUR-CH-10003968,70.98,3,0,212.94,25.5528
5034,CA-2016-155166,12/26/2016 0:00,Q4,12,26,2016,1/2/2017 0:00,Q1,7,Standard Class,4,BB-11545,Brenda Bowman,Corporate,United States,East,New Jersey,Vineland,8360,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,OFF-AP-10002765,26.49,1,0,26.49,7.4172
5035,CA-2015-103954,8/9/2015 0:00,Q3,8,9,2015,8/13/2015 0:00,Q3,4,Second Class,3,HR-14770,Hallie Redmond,Home Office,United States,Central,Wisconsin,Milwaukee,53209,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,FUR-BO-10004690,137.48,5,0,687.4,48.118
5036,CA-2014-169803,4/6/2014 0:00,Q2,4,6,2014,4/12/2014 0:00,Q2,6,Standard Class,4,SC-20260,Scott Cohen,Corporate,United States,West,Washington,Seattle,98115,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",FUR-TA-10000688,217.85,3,0,653.55,111.1035
5037,CA-2014-169803,4/6/2014 0:00,Q2,4,6,2014,4/12/2014 0:00,Q2,6,Standard Class,4,SC-20260,Scott Cohen,Corporate,United States,West,Washington,Seattle,98115,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,TEC-AC-10003441,16.95,2,0,33.9,2.034
5038,CA-2017-141719,11/17/2017 0:00,Q4,11,17,2017,11/21/2017 0:00,Q4,4,Second Class,3,EG-13900,Emily Grady,Consumer,United States,Central,Illinois,Naperville,60540,Technology,Accessories,Logitech?Illuminated - Keyboard,TEC-AC-10003610,59.99,5,0.2,239.96,83.986
5039,CA-2015-136469,7/11/2015 0:00,Q3,7,11,2015,7/12/2015 0:00,Q3,1,First Class,2,TS-21370,Todd Sumrall,Corporate,United States,East,Delaware,Wilmington,19805,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",FUR-TA-10001520,71.37,4,0.3,199.836,-37.1124
5040,CA-2015-136469,7/11/2015 0:00,Q3,7,11,2015,7/12/2015 0:00,Q3,1,First Class,2,TS-21370,Todd Sumrall,Corporate,United States,East,Delaware,Wilmington,19805,Technology,Phones,Wilson Electronics DB Pro Signal Booster,TEC-PH-10001817,358,2,0,716,193.32
5041,CA-2015-136469,7/11/2015 0:00,Q3,7,11,2015,7/12/2015 0:00,Q3,1,First Class,2,TS-21370,Todd Sumrall,Corporate,United States,East,Delaware,Wilmington,19805,Office Supplies,Binders,Tuf-Vin Binders,OFF-BI-10004492,31.58,7,0,221.06,103.8982
5042,CA-2016-158694,11/10/2016 0:00,Q4,11,10,2016,11/13/2016 0:00,Q4,3,Second Class,3,AI-10855,Arianne Irving,Consumer,United States,West,California,Los Angeles,90036,Office Supplies,Paper,Embossed Ink Jet Note Cards,OFF-PA-10002421,22.57,3,0,67.71,32.5008
5043,CA-2016-158694,11/10/2016 0:00,Q4,11,10,2016,11/13/2016 0:00,Q4,3,Second Class,3,AI-10855,Arianne Irving,Consumer,United States,West,California,Los Angeles,90036,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,32.48,4,0,129.92,38.976
5044,CA-2016-158694,11/10/2016 0:00,Q4,11,10,2016,11/13/2016 0:00,Q4,3,Second Class,3,AI-10855,Arianne Irving,Consumer,United States,West,California,Los Angeles,90036,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",FUR-FU-10000965,51.94,9,0,467.46,191.6586
5045,CA-2016-158694,11/10/2016 0:00,Q4,11,10,2016,11/13/2016 0:00,Q4,3,Second Class,3,AI-10855,Arianne Irving,Consumer,United States,West,California,Los Angeles,90036,Office Supplies,Paper,Xerox 1933,OFF-PA-10001363,12.28,5,0,61.4,28.858
5046,CA-2016-158694,11/10/2016 0:00,Q4,11,10,2016,11/13/2016 0:00,Q4,3,Second Class,3,AI-10855,Arianne Irving,Consumer,United States,West,California,Los Angeles,90036,Office Supplies,Storage,Standard Rollaway File with Lock,OFF-ST-10001496,180.19,4,0,720.76,187.3976
5047,CA-2016-158694,11/10/2016 0:00,Q4,11,10,2016,11/13/2016 0:00,Q4,3,Second Class,3,AI-10855,Arianne Irving,Consumer,United States,West,California,Los Angeles,90036,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,OFF-BI-10004656,2.16,3,0.2,5.184,1.8144
5048,CA-2016-158694,11/10/2016 0:00,Q4,11,10,2016,11/13/2016 0:00,Q4,3,Second Class,3,AI-10855,Arianne Irving,Consumer,United States,West,California,Los Angeles,90036,Office Supplies,Art,Newell 338,OFF-AR-10001227,2.94,5,0,14.7,3.969
5049,US-2014-104759,3/31/2014 0:00,Q1,3,31,2014,4/4/2014 0:00,Q2,4,Standard Class,4,DD-13570,Dorothy Dickinson,Consumer,United States,Central,Illinois,Chicago,60610,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,OFF-BI-10002071,5.81,7,0.8,8.134,-13.8278
5050,US-2014-104759,3/31/2014 0:00,Q1,3,31,2014,4/4/2014 0:00,Q2,4,Standard Class,4,DD-13570,Dorothy Dickinson,Consumer,United States,Central,Illinois,Chicago,60610,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,TEC-AC-10004901,49.99,2,0.2,79.984,13.9972
5051,CA-2015-150511,9/18/2015 0:00,Q3,9,18,2015,9/24/2015 0:00,Q3,6,Standard Class,4,AB-10060,Adam Bellavance,Home Office,United States,West,Washington,Des Moines,98198,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",OFF-PA-10001776,9.27,2,0,18.54,8.7138
5052,CA-2015-134922,11/7/2015 0:00,Q4,11,7,2015,11/11/2015 0:00,Q4,4,Standard Class,4,KB-16240,Karen Bern,Corporate,United States,East,Pennsylvania,Philadelphia,19140,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",OFF-EN-10000483,15.25,2,0.2,24.4,7.93
5053,US-2017-120607,5/19/2017 0:00,Q2,5,19,2017,5/19/2017 0:00,Q2,0,Same Day,1,JC-15775,John Castell,Consumer,United States,South,Georgia,Atlanta,30318,Office Supplies,Paper,Tops White Computer Printout Paper,OFF-PA-10003129,48.91,4,0,195.64,91.9508
5054,CA-2015-141243,1/3/2015 0:00,Q1,1,3,2015,1/8/2015 0:00,Q1,5,Second Class,3,AH-10465,Amy Hunt,Consumer,United States,Central,Texas,Dallas,75217,Technology,Accessories,Enermax Acrylux Wireless Keyboard,TEC-AC-10003198,99.6,5,0.2,398.4,84.66
5055,CA-2015-141243,1/3/2015 0:00,Q1,1,3,2015,1/8/2015 0:00,Q1,5,Second Class,3,AH-10465,Amy Hunt,Consumer,United States,Central,Texas,Dallas,75217,Office Supplies,Art,Newell 317,OFF-AR-10001246,2.94,3,0.2,7.056,0.7938
5056,CA-2015-141243,1/3/2015 0:00,Q1,1,3,2015,1/8/2015 0:00,Q1,5,Second Class,3,AH-10465,Amy Hunt,Consumer,United States,Central,Texas,Dallas,75217,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,FUR-BO-10003272,220.98,9,0.32,1352.3976,-437.5404
5057,CA-2015-162166,9/8/2015 0:00,Q3,9,8,2015,9/11/2015 0:00,Q3,3,First Class,2,NM-18520,Neoma Murray,Consumer,United States,West,California,Moreno Valley,92553,Office Supplies,Paper,Xerox 1928,OFF-PA-10002606,5.28,5,0,26.4,11.88
5058,CA-2015-162166,9/8/2015 0:00,Q3,9,8,2015,9/11/2015 0:00,Q3,3,First Class,2,NM-18520,Neoma Murray,Consumer,United States,West,California,Moreno Valley,92553,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486,6.98,6,0,41.88,0.8376
5059,CA-2016-120796,4/3/2016 0:00,Q2,4,3,2016,4/7/2016 0:00,Q2,4,Standard Class,4,CS-11950,Carlos Soltero,Consumer,United States,East,Pennsylvania,Philadelphia,19140,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",OFF-BI-10004330,36.98,9,0.7,99.846,-83.205
5060,CA-2016-109722,12/5/2016 0:00,Q4,12,5,2016,12/7/2016 0:00,Q4,2,Second Class,3,TP-21130,Theone Pippenger,Consumer,United States,South,Kentucky,Georgetown,40324,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),TEC-PH-10000560,349.99,2,0,699.98,195.9944
5061,CA-2016-109722,12/5/2016 0:00,Q4,12,5,2016,12/7/2016 0:00,Q4,2,Second Class,3,TP-21130,Theone Pippenger,Consumer,United States,South,Kentucky,Georgetown,40324,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060,64.98,9,0,584.82,70.1784
5062,CA-2015-136798,5/8/2015 0:00,Q2,5,8,2015,5/12/2015 0:00,Q2,4,Standard Class,4,DL-12925,Daniel Lacy,Consumer,United States,Central,Minnesota,Minneapolis,55407,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,OFF-BI-10003684,21.99,2,0,43.98,21.99
5063,CA-2015-136798,5/8/2015 0:00,Q2,5,8,2015,5/12/2015 0:00,Q2,4,Standard Class,4,DL-12925,Daniel Lacy,Consumer,United States,Central,Minnesota,Minneapolis,55407,Technology,Phones,VTech DS6151,TEC-PH-10000441,125.99,3,0,377.97,105.8316
5064,CA-2015-136798,5/8/2015 0:00,Q2,5,8,2015,5/12/2015 0:00,Q2,4,Standard Class,4,DL-12925,Daniel Lacy,Consumer,United States,Central,Minnesota,Minneapolis,55407,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",FUR-FU-10000723,41.32,3,0,123.96,11.1564
5065,CA-2017-122196,9/22/2017 0:00,Q3,9,22,2017,9/24/2017 0:00,Q3,2,First Class,2,CA-12265,Christina Anderson,Consumer,United States,East,Delaware,Wilmington,19805,Technology,Phones,GE 30524EE4,TEC-PH-10004977,195.99,2,0,391.98,113.6742
5066,CA-2017-142090,11/30/2017 0:00,Q4,11,30,2017,12/7/2017 0:00,Q4,7,Standard Class,4,SC-20380,Shahid Collister,Consumer,United States,South,North Carolina,Burlington,27217,Technology,Accessories,Logitech Wireless Gaming Headset G930,TEC-AC-10002001,159.99,3,0.2,383.976,81.5949
5067,CA-2017-142090,11/30/2017 0:00,Q4,11,30,2017,12/7/2017 0:00,Q4,7,Standard Class,4,SC-20380,Shahid Collister,Consumer,United States,South,North Carolina,Burlington,27217,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,FUR-TA-10001889,424.21,7,0.4,1781.682,-653.2834
5068,CA-2017-160934,1/15/2017 0:00,Q1,1,15,2017,1/19/2017 0:00,Q1,4,Standard Class,4,TT-21460,Tonja Turnell,Home Office,United States,West,California,Los Angeles,90008,Office Supplies,Art,Newell 347,OFF-AR-10003504,4.28,5,0,21.4,6.206
5069,CA-2014-124478,8/8/2014 0:00,Q3,8,8,2014,8/12/2014 0:00,Q3,4,Standard Class,4,MA-17560,Matt Abelman,Home Office,United States,Central,Michigan,Trenton,48183,Technology,Copiers,Sharp 1540cs Digital Laser Copier,TEC-CO-10001571,549.99,1,0,549.99,274.995
5070,CA-2014-124478,8/8/2014 0:00,Q3,8,8,2014,8/12/2014 0:00,Q3,4,Standard Class,4,MA-17560,Matt Abelman,Home Office,United States,Central,Michigan,Trenton,48183,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",OFF-AP-10002495,62.05,3,0.1,167.535,37.23
5071,CA-2014-124478,8/8/2014 0:00,Q3,8,8,2014,8/12/2014 0:00,Q3,4,Standard Class,4,MA-17560,Matt Abelman,Home Office,United States,Central,Michigan,Trenton,48183,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,OFF-EN-10002500,12.78,3,0,38.34,17.253
5072,CA-2014-124478,8/8/2014 0:00,Q3,8,8,2014,8/12/2014 0:00,Q3,4,Standard Class,4,MA-17560,Matt Abelman,Home Office,United States,Central,Michigan,Trenton,48183,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,FUR-FU-10002088,8.98,6,0,53.88,22.6296
5073,CA-2014-124478,8/8/2014 0:00,Q3,8,8,2014,8/12/2014 0:00,Q3,4,Standard Class,4,MA-17560,Matt Abelman,Home Office,United States,Central,Michigan,Trenton,48183,Technology,Phones,Motorola Droid Maxx,TEC-PH-10001128,149.99,2,0,299.98,83.9944
5074,CA-2015-145485,11/5/2015 0:00,Q4,11,5,2015,11/5/2015 0:00,Q4,0,Same Day,1,JM-16195,Justin MacKendrick,Consumer,United States,West,California,San Francisco,94109,Office Supplies,Storage,Hanging Personal Folder File,OFF-ST-10000649,15.7,4,0,62.8,15.7
5075,CA-2017-151071,4/25/2017 0:00,Q2,4,25,2017,4/29/2017 0:00,Q2,4,Second Class,3,MB-18085,Mick Brown,Consumer,United States,West,California,Los Angeles,90049,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",OFF-BI-10002103,8.69,2,0.2,13.904,4.5188
5076,CA-2014-134572,4/20/2014 0:00,Q2,4,20,2014,4/22/2014 0:00,Q2,2,Second Class,3,SV-20365,Seth Vernon,Consumer,United States,Central,Texas,Houston,77070,Furniture,Tables,Bush Advantage Collection Round Conference Table,FUR-TA-10001705,212.6,5,0.3,744.1,-95.67
5077,CA-2014-134572,4/20/2014 0:00,Q2,4,20,2014,4/22/2014 0:00,Q2,2,Second Class,3,SV-20365,Seth Vernon,Consumer,United States,Central,Texas,Houston,77070,Office Supplies,Storage,"Personal Folder Holder, Ebony",OFF-ST-10004634,11.21,5,0.2,44.84,5.605
5078,CA-2014-134572,4/20/2014 0:00,Q2,4,20,2014,4/22/2014 0:00,Q2,2,Second Class,3,SV-20365,Seth Vernon,Consumer,United States,Central,Texas,Houston,77070,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,FUR-TA-10004442,286.85,2,0.3,401.59,-131.951
5079,CA-2017-143217,11/11/2017 0:00,Q4,11,11,2017,11/17/2017 0:00,Q4,6,Standard Class,4,CG-12040,Catherine Glotzbach,Home Office,United States,Central,Wisconsin,Milwaukee,53209,Office Supplies,Binders,Prestige Round Ring Binders,OFF-BI-10002949,6.08,3,0,18.24,8.5728
5080,US-2017-133312,11/25/2017 0:00,Q4,11,25,2017,11/29/2017 0:00,Q4,4,Standard Class,4,BD-11500,Bradley Drucker,Consumer,United States,West,California,San Francisco,94122,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",FUR-BO-10002213,140.98,3,0.15,359.499,-29.6058
5081,US-2017-133312,11/25/2017 0:00,Q4,11,25,2017,11/29/2017 0:00,Q4,4,Standard Class,4,BD-11500,Bradley Drucker,Consumer,United States,West,California,San Francisco,94122,Office Supplies,Storage,Sterilite Officeware Hinged File Box,OFF-ST-10001325,10.48,1,0,10.48,2.8296
5082,US-2015-137533,12/18/2015 0:00,Q4,12,18,2015,12/18/2015 0:00,Q4,0,Same Day,1,JK-15640,Jim Kriz,Home Office,United States,East,Ohio,Cleveland,44105,Office Supplies,Paper,Xerox 226,OFF-PA-10003441,6.48,4,0.2,20.736,7.2576
5083,CA-2016-155138,9/8/2016 0:00,Q3,9,8,2016,9/12/2016 0:00,Q3,4,Standard Class,4,JM-15580,Jill Matthias,Consumer,United States,South,North Carolina,Monroe,28110,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,TEC-AC-10004209,10.99,4,0.2,35.168,8.3524
5084,CA-2016-155138,9/8/2016 0:00,Q3,9,8,2016,9/12/2016 0:00,Q3,4,Standard Class,4,JM-15580,Jill Matthias,Consumer,United States,South,North Carolina,Monroe,28110,Office Supplies,Paper,Petty Cash Envelope,OFF-PA-10000501,26.96,3,0.2,64.704,23.4552
5085,CA-2016-108350,6/6/2016 0:00,Q2,6,6,2016,6/9/2016 0:00,Q2,3,Second Class,3,SC-20230,Scot Coram,Corporate,United States,East,Massachusetts,Lowell,1852,Office Supplies,Paper,Xerox 1935,OFF-PA-10003656,26.38,4,0,105.52,48.5392
5086,CA-2015-144302,6/19/2015 0:00,Q2,6,19,2015,6/23/2015 0:00,Q2,4,Standard Class,4,ME-17320,Maria Etezadi,Home Office,United States,Central,Texas,Dallas,75081,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",OFF-BI-10001107,14.48,2,0.8,5.792,-9.5568
5087,CA-2015-109001,3/5/2015 0:00,Q1,3,5,2015,3/9/2015 0:00,Q1,4,Standard Class,4,KN-16390,Katherine Nockton,Corporate,United States,East,Pennsylvania,Philadelphia,19120,Technology,Phones,Samsung Convoy 3,TEC-PH-10000562,110.99,7,0.4,466.158,-93.2316
5088,CA-2015-109001,3/5/2015 0:00,Q1,3,5,2015,3/9/2015 0:00,Q1,4,Standard Class,4,KN-16390,Katherine Nockton,Corporate,United States,East,Pennsylvania,Philadelphia,19120,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10001101,12.89,1,0.2,10.312,-1.289
5089,CA-2015-109001,3/5/2015 0:00,Q1,3,5,2015,3/9/2015 0:00,Q1,4,Standard Class,4,KN-16390,Katherine Nockton,Corporate,United States,East,Pennsylvania,Philadelphia,19120,Office Supplies,Binders,Avery Round Ring Poly Binders,OFF-BI-10003529,2.84,3,0.7,2.556,-1.7892
5090,CA-2017-132738,8/4/2017 0:00,Q3,8,4,2017,8/7/2017 0:00,Q3,3,First Class,2,HM-14860,Harry Marie,Corporate,United States,West,Colorado,Loveland,80538,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),OFF-PA-10001752,4.98,2,0.2,7.968,2.8884
5091,CA-2017-132738,8/4/2017 0:00,Q3,8,4,2017,8/7/2017 0:00,Q3,3,First Class,2,HM-14860,Harry Marie,Corporate,United States,West,Colorado,Loveland,80538,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",OFF-EN-10001141,10.98,1,0.2,8.784,3.1842
5092,CA-2017-156720,12/30/2017 0:00,Q4,12,30,2017,1/3/2018 0:00,Q1,4,Standard Class,4,JM-15580,Jill Matthias,Consumer,United States,West,Colorado,Loveland,80538,Office Supplies,Fasteners,Bagged Rubber Bands,OFF-FA-10003472,1.26,3,0.2,3.024,-0.6048
5093,CA-2015-119102,5/23/2015 0:00,Q2,5,23,2015,5/27/2015 0:00,Q2,4,Standard Class,4,KH-16690,Kristen Hastings,Corporate,United States,East,Rhode Island,Woonsocket,2895,Office Supplies,Storage,Advantus Rolling Storage Box,OFF-ST-10004507,17.15,3,0,51.45,13.8915
5094,US-2014-140452,12/6/2014 0:00,Q4,12,6,2014,12/10/2014 0:00,Q4,4,Standard Class,4,BK-11260,Berenike Kampe,Consumer,United States,Central,Illinois,Chicago,60610,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,OFF-AP-10004036,17.52,4,0.8,14.016,-31.536
5095,US-2014-140452,12/6/2014 0:00,Q4,12,6,2014,12/10/2014 0:00,Q4,4,Standard Class,4,BK-11260,Berenike Kampe,Consumer,United States,Central,Illinois,Chicago,60610,Furniture,Tables,KI Adjustable-Height Table,FUR-TA-10004086,85.98,5,0.5,214.95,-120.372
5096,US-2014-140452,12/6/2014 0:00,Q4,12,6,2014,12/10/2014 0:00,Q4,4,Standard Class,4,BK-11260,Berenike Kampe,Consumer,United States,Central,Illinois,Chicago,60610,Technology,Phones,Shocksock Galaxy S4 Armband,TEC-PH-10000307,10.95,4,0.2,35.04,-7.008
5097,US-2014-140452,12/6/2014 0:00,Q4,12,6,2014,12/10/2014 0:00,Q4,4,Standard Class,4,BK-11260,Berenike Kampe,Consumer,United States,Central,Illinois,Chicago,60610,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,FUR-FU-10002088,8.98,3,0.6,10.776,-4.8492
5098,US-2014-140452,12/6/2014 0:00,Q4,12,6,2014,12/10/2014 0:00,Q4,4,Standard Class,4,BK-11260,Berenike Kampe,Consumer,United States,Central,Illinois,Chicago,60610,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,OFF-BI-10004965,11.5,2,0.8,4.6,-8.05
5099,US-2014-140452,12/6/2014 0:00,Q4,12,6,2014,12/10/2014 0:00,Q4,4,Standard Class,4,BK-11260,Berenike Kampe,Consumer,United States,Central,Illinois,Chicago,60610,Office Supplies,Storage,Rogers Deluxe File Chest,OFF-ST-10002485,21.98,2,0.2,35.168,-8.3524
5100,CA-2015-141936,8/7/2015 0:00,Q3,8,7,2015,8/12/2015 0:00,Q3,5,Standard Class,4,PN-18775,Parhena Norris,Home Office,United States,West,California,Bakersfield,93309,Office Supplies,Binders,Cardinal Hold-It CD Pocket,OFF-BI-10002194,7.98,3,0.2,19.152,6.4638
5101,CA-2014-158442,3/17/2014 0:00,Q1,3,17,2014,3/17/2014 0:00,Q1,0,Same Day,1,AZ-10750,Annie Zypern,Consumer,United States,Central,Texas,Dallas,75217,Office Supplies,Art,Newell 333,OFF-AR-10003732,2.78,2,0.2,4.448,0.3336
5102,CA-2014-158442,3/17/2014 0:00,Q1,3,17,2014,3/17/2014 0:00,Q1,0,Same Day,1,AZ-10750,Annie Zypern,Consumer,United States,Central,Texas,Dallas,75217,Office Supplies,Paper,Xerox 1966,OFF-PA-10002195,6.48,1,0.2,5.184,1.8792
